Organization,Category,Item,Week,Starting_Quantity,Incoming,Outgoing
Safe Shelter,Food,Rice,22,568,80,94
Safe Shelter,Food,Rice,23,528,59,99
Safe Shelter,Food,Rice,24,438,51,141
Safe Shelter,Food,Rice,25,460,64,42
Safe Shelter,Food,Rice,26,482,92,70
Safe Shelter,Food,Rice,27,495,119,106
Safe Shelter,Food,Rice,28,498,105,102
Safe Shelter,Food,Rice,29,568,124,54
Safe Shelter,Food,Rice,30,660,141,49
Safe Shelter,Food,Rice,31,661,87,86
Safe Shelter,Food,Rice,32,678,106,89
Safe Shelter,Food,Rice,33,744,120,54
Safe Shelter,Food,Rice,34,690,67,121
Safe Shelter,Food,Rice,35,786,137,41
Safe Shelter,Food,Rice,36,782,133,137
Safe Shelter,Food,Rice,37,809,92,65
Safe Shelter,Food,Rice,38,852,120,77
Safe Shelter,Food,Rice,39,914,143,81
Safe Shelter,Food,Rice,40,918,54,50
Safe Shelter,Food,Rice,41,959,114,73
Safe Shelter,Food,Rice,42,887,50,122
Safe Shelter,Food,Rice,43,814,51,124
Safe Shelter,Food,Rice,44,783,69,100
Safe Shelter,Food,Rice,45,859,136,60
Safe Shelter,Food,Rice,46,889,137,107
Safe Shelter,Food,Rice,47,889,61,61
Safe Shelter,Food,Rice,48,837,69,121
Safe Shelter,Food,Rice,49,818,50,69
Safe Shelter,Food,Rice,50,901,146,63
Safe Shelter,Food,Rice,51,889,63,75
Safe Shelter,Food,Rice,52,893,118,114
Safe Shelter,Food,Rice,53,867,73,99
Safe Shelter,Food,Rice,54,917,144,94
Safe Shelter,Food,Rice,55,924,126,119
Safe Shelter,Food,Rice,56,881,73,116
Safe Shelter,Food,Rice,57,861,73,93
Safe Shelter,Food,Rice,58,831,75,105
Safe Shelter,Food,Rice,59,883,129,77
Safe Shelter,Food,Rice,60,845,114,152
Safe Shelter,Food,Rice,61,879,124,90
Safe Shelter,Food,Rice,62,881,84,82
Safe Shelter,Food,Rice,63,883,78,76
Safe Shelter,Food,Rice,64,916,130,97
Safe Shelter,Food,Rice,65,941,103,78
Safe Shelter,Food,Rice,66,965,91,67
Safe Shelter,Food,Rice,67,961,78,82
Safe Shelter,Food,Rice,68,858,52,155
Safe Shelter,Food,Rice,69,819,59,98
Safe Shelter,Food,Rice,70,767,63,115
Safe Shelter,Food,Rice,71,782,96,81
Safe Shelter,Food,Rice,72,854,143,71
Safe Shelter,Food,Rice,73,854,81,81
Safe Shelter,Food,Rice,74,870,81,65
Safe Shelter,Food,Rice,75,825,50,95
Safe Shelter,Food,Rice,76,756,51,120
Safe Shelter,Food,Rice,77,676,79,159
Safe Shelter,Food,Rice,78,705,120,91
Safe Shelter,Food,Rice,79,797,140,48
Safe Shelter,Food,Rice,80,795,71,73
Safe Shelter,Food,Rice,81,853,98,40
Safe Shelter,Food,Rice,82,852,122,123
Safe Shelter,Food,Rice,83,832,102,122
Safe Shelter,Food,Rice,84,902,149,79
Safe Shelter,Food,Rice,85,889,94,107
Safe Shelter,Food,Rice,86,803,58,144
Safe Shelter,Food,Rice,87,817,71,57
Safe Shelter,Food,Rice,88,797,125,145
Safe Shelter,Food,Rice,89,811,92,78
Safe Shelter,Food,Rice,90,888,122,45
Safe Shelter,Food,Rice,91,933,132,87
Safe Shelter,Food,Rice,92,870,56,119
Safe Shelter,Food,Rice,93,933,118,55
Safe Shelter,Food,Rice,94,829,50,154
Safe Shelter,Food,Rice,95,773,86,142
Safe Shelter,Food,Rice,96,748,132,157
Safe Shelter,Food,Rice,97,714,86,120
Safe Shelter,Food,Rice,98,698,113,129
Safe Shelter,Food,Rice,99,732,135,101
Safe Shelter,Food,Rice,100,753,121,100
Safe Shelter,Food,Rice,101,730,82,105
Safe Shelter,Food,Rice,102,659,79,150
Safe Shelter,Food,Rice,103,629,69,99
Safe Shelter,Food,Rice,104,614,131,146
Safe Shelter,Food,Beans,1,415,73,159
Safe Shelter,Food,Beans,2,392,53,76
Safe Shelter,Food,Beans,3,329,53,116
Safe Shelter,Food,Beans,4,351,138,116
Safe Shelter,Food,Beans,5,291,67,127
Safe Shelter,Food,Beans,6,319,115,87
Safe Shelter,Food,Beans,7,304,82,97
Safe Shelter,Food,Beans,8,324,132,112
Safe Shelter,Food,Beans,9,327,77,74
Safe Shelter,Food,Beans,10,282,59,104
Safe Shelter,Food,Beans,11,249,91,124
Safe Shelter,Food,Beans,12,208,58,99
Safe Shelter,Food,Beans,13,134,64,138
Safe Shelter,Food,Beans,14,132,106,108
Safe Shelter,Food,Beans,15,100,71,103
Safe Shelter,Food,Beans,16,64,90,126
Safe Shelter,Food,Beans,17,89,120,95
Safe Shelter,Food,Beans,18,14,72,147
Safe Shelter,Food,Beans,19,0,74,130
Safe Shelter,Food,Beans,20,0,55,158
Safe Shelter,Food,Beans,21,0,83,102
Safe Shelter,Food,Beans,22,0,58,99
Safe Shelter,Food,Beans,23,0,98,136
Safe Shelter,Food,Beans,24,1,100,99
Safe Shelter,Food,Beans,25,44,119,76
Safe Shelter,Food,Beans,26,0,80,137
Safe Shelter,Food,Beans,27,0,90,101
Safe Shelter,Food,Beans,28,45,142,97
Safe Shelter,Food,Beans,29,33,63,75
Safe Shelter,Food,Beans,30,0,85,156
Safe Shelter,Food,Beans,31,81,128,47
Safe Shelter,Food,Beans,32,81,75,75
Safe Shelter,Food,Beans,33,54,97,124
Safe Shelter,Food,Beans,34,24,77,107
Safe Shelter,Food,Beans,35,16,111,119
Safe Shelter,Food,Beans,36,36,135,115
Safe Shelter,Food,Beans,37,75,129,90
Safe Shelter,Food,Beans,38,26,91,140
Safe Shelter,Food,Beans,39,0,78,121
Safe Shelter,Food,Beans,40,0,59,145
Safe Shelter,Food,Beans,41,0,88,121
Safe Shelter,Food,Beans,42,0,50,78
Safe Shelter,Food,Beans,43,0,70,104
Safe Shelter,Food,Beans,44,21,64,43
Safe Shelter,Food,Beans,45,30,109,100
Safe Shelter,Food,Beans,46,50,69,49
Safe Shelter,Food,Beans,47,42,136,144
Safe Shelter,Food,Beans,48,0,83,149
Safe Shelter,Food,Beans,49,25,97,72
Safe Shelter,Food,Beans,50,30,147,142
Safe Shelter,Food,Beans,51,91,110,49
Safe Shelter,Food,Beans,52,71,103,123
Safe Shelter,Food,Beans,53,69,114,116
Safe Shelter,Food,Beans,54,75,50,44
Safe Shelter,Food,Beans,55,150,129,54
Safe Shelter,Food,Beans,56,93,77,134
Safe Shelter,Food,Beans,57,14,72,151
Safe Shelter,Food,Beans,58,0,66,152
Safe Shelter,Food,Beans,59,95,147,52
Safe Shelter,Food,Beans,60,108,63,50
Safe Shelter,Food,Beans,61,104,77,81
Safe Shelter,Food,Beans,62,111,145,138
Safe Shelter,Food,Beans,63,118,110,103
Safe Shelter,Food,Beans,64,78,80,120
Safe Shelter,Food,Beans,65,151,122,49
Safe Shelter,Food,Beans,66,148,57,60
Safe Shelter,Food,Beans,67,176,126,98
Safe Shelter,Food,Beans,68,167,99,108
Safe Shelter,Food,Beans,69,217,119,69
Safe Shelter,Food,Beans,70,305,144,56
Safe Shelter,Food,Beans,71,370,124,59
Safe Shelter,Food,Beans,72,355,97,112
Safe Shelter,Food,Beans,73,330,51,76
Safe Shelter,Food,Beans,74,337,50,43
Safe Shelter,Food,Beans,75,393,149,93
Safe Shelter,Food,Beans,76,425,74,42
Safe Shelter,Food,Beans,77,358,58,125
Safe Shelter,Food,Beans,78,379,136,115
Safe Shelter,Food,Beans,79,429,123,73
Safe Shelter,Food,Beans,80,408,92,113
Safe Shelter,Food,Beans,81,490,143,61
Safe Shelter,Food,Beans,82,456,119,153
Safe Shelter,Food,Beans,83,374,51,133
Safe Shelter,Food,Beans,84,418,115,71
Safe Shelter,Food,Beans,85,368,65,115
Safe Shelter,Food,Beans,86,262,50,156
Safe Shelter,Food,Beans,87,296,121,87
Safe Shelter,Food,Beans,88,343,99,52
Safe Shelter,Food,Beans,89,315,64,92
Safe Shelter,Food,Beans,90,361,93,47
Safe Shelter,Food,Beans,91,399,123,85
Safe Shelter,Food,Beans,92,364,118,153
Safe Shelter,Food,Beans,93,282,68,150
Safe Shelter,Food,Beans,94,319,87,50
Safe Shelter,Food,Beans,95,352,92,59
Safe Shelter,Food,Beans,96,361,69,60
Safe Shelter,Food,Beans,97,396,131,96
Safe Shelter,Food,Beans,98,382,99,113
Safe Shelter,Food,Beans,99,464,147,65
Safe Shelter,Food,Beans,100,431,79,112
Safe Shelter,Food,Beans,101,430,80,81
Safe Shelter,Food,Beans,102,447,117,100
Safe Shelter,Food,Beans,103,448,110,109
Safe Shelter,Food,Beans,104,468,127,107
Safe Shelter,Food,Canned Tuna,1,397,66,58
Safe Shelter,Food,Canned Tuna,2,345,100,152
Safe Shelter,Food,Canned Tuna,3,362,119,102
Safe Shelter,Food,Canned Tuna,4,390,142,114
Safe Shelter,Food,Canned Tuna,5,450,129,69
Safe Shelter,Food,Canned Tuna,6,381,74,143
Safe Shelter,Food,Canned Tuna,7,395,124,110
Safe Shelter,Food,Canned Tuna,8,375,75,95
Safe Shelter,Food,Canned Tuna,9,318,71,128
Safe Shelter,Food,Canned Tuna,10,316,68,70
Safe Shelter,Food,Canned Tuna,11,310,75,81
Safe Shelter,Food,Canned Tuna,12,261,90,139
Safe Shelter,Food,Canned Tuna,13,247,72,86
Safe Shelter,Food,Canned Tuna,14,181,62,128
Safe Shelter,Food,Canned Tuna,15,191,115,105
Safe Shelter,Food,Canned Tuna,16,144,65,112
Safe Shelter,Food,Canned Tuna,17,105,77,116
Safe Shelter,Food,Canned Tuna,18,109,84,80
Safe Shelter,Food,Canned Tuna,19,165,126,70
Safe Shelter,Food,Canned Tuna,20,228,134,71
Safe Shelter,Food,Canned Tuna,21,194,103,137
Safe Shelter,Food,Canned Tuna,22,217,121,98
Safe Shelter,Food,Canned Tuna,23,156,90,151
Safe Shelter,Food,Canned Tuna,24,130,115,141
Safe Shelter,Food,Canned Tuna,25,182,145,93
Safe Shelter,Food,Canned Tuna,26,204,89,67
Safe Shelter,Food,Canned Tuna,27,146,86,144
Safe Shelter,Food,Canned Tuna,28,116,114,144
Safe Shelter,Food,Canned Tuna,29,145,123,94
Safe Shelter,Food,Canned Tuna,30,60,53,138
Safe Shelter,Food,Canned Tuna,31,33,59,86
Safe Shelter,Food,Canned Tuna,32,104,124,53
Safe Shelter,Food,Canned Tuna,33,140,87,51
Safe Shelter,Food,Canned Tuna,34,178,94,56
Safe Shelter,Food,Canned Tuna,35,233,129,74
Safe Shelter,Food,Canned Tuna,36,234,115,114
Safe Shelter,Food,Canned Tuna,37,218,90,106
Safe Shelter,Food,Canned Tuna,38,239,78,57
Safe Shelter,Food,Canned Tuna,39,158,69,150
Safe Shelter,Food,Canned Tuna,40,148,63,73
Safe Shelter,Food,Canned Tuna,41,153,98,93
Safe Shelter,Food,Canned Tuna,42,136,80,97
Safe Shelter,Food,Canned Tuna,43,130,91,97
Safe Shelter,Food,Canned Tuna,44,192,131,69
Safe Shelter,Food,Canned Tuna,45,164,74,102
Safe Shelter,Food,Canned Tuna,46,121,68,111
Safe Shelter,Food,Canned Tuna,47,215,141,47
Safe Shelter,Food,Canned Tuna,48,317,144,42
Safe Shelter,Food,Canned Tuna,49,286,116,147
Safe Shelter,Food,Canned Tuna,50,301,135,120
Safe Shelter,Food,Canned Tuna,51,394,149,56
Safe Shelter,Food,Canned Tuna,52,303,63,154
Safe Shelter,Food,Canned Tuna,53,260,58,101
Safe Shelter,Food,Canned Tuna,54,343,143,60
Safe Shelter,Food,Canned Tuna,55,392,125,76
Safe Shelter,Food,Canned Tuna,56,487,145,50
Safe Shelter,Food,Canned Tuna,57,482,69,74
Safe Shelter,Food,Canned Tuna,58,498,102,86
Safe Shelter,Food,Canned Tuna,59,531,124,91
Safe Shelter,Food,Canned Tuna,60,545,57,43
Safe Shelter,Food,Canned Tuna,61,538,76,83
Safe Shelter,Food,Canned Tuna,62,486,89,141
Safe Shelter,Food,Canned Tuna,63,449,96,133
Safe Shelter,Food,Canned Tuna,64,455,93,87
Safe Shelter,Food,Canned Tuna,65,471,140,124
Safe Shelter,Food,Canned Tuna,66,449,101,123
Safe Shelter,Food,Canned Tuna,67,516,117,50
Safe Shelter,Food,Canned Tuna,68,530,126,112
Safe Shelter,Food,Canned Tuna,69,468,53,115
Safe Shelter,Food,Canned Tuna,70,474,122,116
Safe Shelter,Food,Canned Tuna,71,506,97,65
Safe Shelter,Food,Canned Tuna,72,554,126,78
Safe Shelter,Food,Canned Tuna,73,598,141,97
Safe Shelter,Food,Canned Tuna,74,539,68,127
Safe Shelter,Food,Canned Tuna,75,519,132,152
Safe Shelter,Food,Canned Tuna,76,529,126,116
Safe Shelter,Food,Canned Tuna,77,569,107,67
Safe Shelter,Food,Canned Tuna,78,635,115,49
Safe Shelter,Food,Canned Tuna,79,654,135,116
Safe Shelter,Food,Canned Tuna,80,649,107,112
Safe Shelter,Food,Canned Tuna,81,742,146,53
Safe Shelter,Food,Canned Tuna,82,821,133,54
Safe Shelter,Food,Canned Tuna,83,894,145,72
Safe Shelter,Food,Canned Tuna,84,897,66,63
Safe Shelter,Food,Canned Tuna,85,875,79,101
Safe Shelter,Food,Canned Tuna,86,836,62,101
Safe Shelter,Food,Canned Tuna,87,781,96,151
Safe Shelter,Food,Canned Tuna,88,741,65,105
Safe Shelter,Food,Canned Tuna,89,736,130,135
Safe Shelter,Food,Canned Tuna,90,781,92,47
Safe Shelter,Food,Canned Tuna,91,782,52,51
Safe Shelter,Food,Canned Tuna,92,860,133,55
Safe Shelter,Food,Canned Tuna,93,868,127,119
Safe Shelter,Food,Canned Tuna,94,820,108,156
Safe Shelter,Food,Canned Tuna,95,816,98,102
Safe Shelter,Food,Canned Tuna,96,781,111,146
Safe Shelter,Food,Canned Tuna,97,789,98,90
Safe Shelter,Food,Canned Tuna,98,802,82,69
Safe Shelter,Food,Canned Tuna,99,795,108,115
Safe Shelter,Food,Canned Tuna,100,738,64,121
Safe Shelter,Food,Canned Tuna,101,817,141,62
Safe Shelter,Food,Canned Tuna,102,811,127,133
Safe Shelter,Food,Canned Tuna,103,873,146,84
Safe Shelter,Food,Canned Tuna,104,866,111,118
Safe Shelter,Food,Pasta,1,407,64,155
Safe Shelter,Food,Pasta,2,399,95,103
Safe Shelter,Food,Pasta,3,399,95,95
Safe Shelter,Food,Pasta,4,378,93,114
Safe Shelter,Food,Pasta,5,322,78,134
Safe Shelter,Food,Pasta,6,305,111,128
Safe Shelter,Food,Pasta,7,313,101,93
Safe Shelter,Food,Pasta,8,354,137,96
Safe Shelter,Food,Pasta,9,381,132,105
Safe Shelter,Food,Pasta,10,393,71,59
Safe Shelter,Food,Pasta,11,364,82,111
Safe Shelter,Food,Pasta,12,353,74,85
Safe Shelter,Food,Pasta,13,338,122,137
Safe Shelter,Food,Pasta,14,318,106,126
Safe Shelter,Food,Pasta,15,278,54,94
Safe Shelter,Food,Pasta,16,260,110,128
Safe Shelter,Food,Pasta,17,262,57,55
Safe Shelter,Food,Pasta,18,211,97,148
Safe Shelter,Food,Pasta,19,267,110,54
Safe Shelter,Food,Pasta,20,320,114,61
Safe Shelter,Food,Pasta,21,231,52,141
Safe Shelter,Food,Pasta,22,281,103,53
Safe Shelter,Food,Pasta,23,245,85,121
Safe Shelter,Food,Pasta,24,270,131,106
Safe Shelter,Food,Pasta,25,241,59,88
Safe Shelter,Food,Pasta,26,225,114,130
Safe Shelter,Food,Pasta,27,265,106,66
Safe Shelter,Food,Pasta,28,237,124,152
Safe Shelter,Food,Pasta,29,181,54,110
Safe Shelter,Food,Pasta,30,217,132,96
Safe Shelter,Food,Pasta,31,305,142,54
Safe Shelter,Food,Pasta,32,303,148,150
Safe Shelter,Food,Pasta,33,359,125,69
Safe Shelter,Food,Pasta,34,352,69,76
Safe Shelter,Food,Pasta,35,292,52,112
Safe Shelter,Food,Pasta,36,304,90,78
Safe Shelter,Food,Pasta,37,338,75,41
Safe Shelter,Food,Pasta,38,348,72,62
Safe Shelter,Food,Pasta,39,427,134,55
Safe Shelter,Food,Pasta,40,433,58,52
Safe Shelter,Food,Pasta,41,444,77,66
Safe Shelter,Food,Pasta,42,441,100,103
Safe Shelter,Food,Pasta,43,422,101,120
Safe Shelter,Food,Pasta,44,370,87,139
Safe Shelter,Food,Pasta,45,427,114,57
Safe Shelter,Food,Pasta,46,449,112,90
Safe Shelter,Food,Pasta,47,455,58,52
Safe Shelter,Food,Pasta,48,450,89,94
Safe Shelter,Food,Pasta,49,496,128,82
Safe Shelter,Food,Pasta,50,440,93,149
Safe Shelter,Food,Pasta,51,485,117,72
Safe Shelter,Food,Pasta,52,483,73,75
Safe Shelter,Food,Pasta,53,403,59,139
Safe Shelter,Food,Pasta,54,328,69,144
Safe Shelter,Food,Pasta,55,401,124,51
Safe Shelter,Food,Pasta,56,455,111,57
Safe Shelter,Food,Pasta,57,451,143,147
Safe Shelter,Food,Pasta,58,440,112,123
Safe Shelter,Food,Pasta,59,463,74,51
Safe Shelter,Food,Pasta,60,469,70,64
Safe Shelter,Food,Pasta,61,426,60,103
Safe Shelter,Food,Pasta,62,459,122,89
Safe Shelter,Food,Pasta,63,442,111,128
Safe Shelter,Food,Pasta,64,435,148,155
Safe Shelter,Food,Pasta,65,492,145,88
Safe Shelter,Food,Pasta,66,515,63,40
Safe Shelter,Food,Pasta,67,581,130,64
Safe Shelter,Food,Pasta,68,578,108,111
Safe Shelter,Food,Pasta,69,652,118,44
Safe Shelter,Food,Pasta,70,742,148,58
Safe Shelter,Food,Pasta,71,766,72,48
Safe Shelter,Food,Pasta,72,820,143,89
Safe Shelter,Food,Pasta,73,813,65,72
Safe Shelter,Food,Pasta,74,811,51,53
Safe Shelter,Food,Pasta,75,732,50,129
Safe Shelter,Food,Pasta,76,711,107,128
Safe Shelter,Food,Pasta,77,658,65,118
Safe Shelter,Food,Pasta,78,711,139,86
Safe Shelter,Food,Pasta,79,685,93,119
Safe Shelter,Food,Pasta,80,616,63,132
Safe Shelter,Food,Pasta,81,539,73,150
Safe Shelter,Food,Pasta,82,589,104,54
Safe Shelter,Food,Pasta,83,610,132,111
Safe Shelter,Food,Pasta,84,652,83,41
Safe Shelter,Food,Pasta,85,615,76,113
Safe Shelter,Food,Pasta,86,637,148,126
Safe Shelter,Food,Pasta,87,627,121,131
Safe Shelter,Food,Pasta,88,592,72,107
Safe Shelter,Food,Pasta,89,553,63,102
Safe Shelter,Food,Pasta,90,591,142,104
Safe Shelter,Food,Pasta,91,606,117,102
Safe Shelter,Food,Pasta,92,615,145,136
Safe Shelter,Food,Pasta,93,634,139,120
Safe Shelter,Food,Pasta,94,667,136,103
Safe Shelter,Food,Pasta,95,593,81,155
Safe Shelter,Food,Pasta,96,669,128,52
Safe Shelter,Food,Pasta,97,726,115,58
Safe Shelter,Food,Pasta,98,651,73,148
Safe Shelter,Food,Pasta,99,738,137,50
Safe Shelter,Food,Pasta,100,721,108,125
Safe Shelter,Food,Pasta,101,736,64,49
Safe Shelter,Food,Pasta,102,760,90,66
Safe Shelter,Food,Pasta,103,757,109,112
Safe Shelter,Food,Pasta,104,791,101,67
Safe Shelter,Food,Cooking Oil,1,296,66,134
Safe Shelter,Food,Cooking Oil,2,340,93,49
Safe Shelter,Food,Cooking Oil,3,312,112,140
Safe Shelter,Food,Cooking Oil,4,333,142,121
Safe Shelter,Food,Cooking Oil,5,352,96,77
Safe Shelter,Food,Cooking Oil,6,328,119,143
Safe Shelter,Food,Cooking Oil,7,361,125,92
Safe Shelter,Food,Cooking Oil,8,405,127,83
Safe Shelter,Food,Cooking Oil,9,435,123,93
Safe Shelter,Food,Cooking Oil,10,386,69,118
Safe Shelter,Food,Cooking Oil,11,420,80,46
Safe Shelter,Food,Cooking Oil,12,383,107,144
Safe Shelter,Food,Cooking Oil,13,393,59,49
Safe Shelter,Food,Cooking Oil,14,414,88,67
Safe Shelter,Food,Cooking Oil,15,417,79,76
Safe Shelter,Food,Cooking Oil,16,380,116,153
Safe Shelter,Food,Cooking Oil,17,354,92,118
Safe Shelter,Food,Cooking Oil,18,397,134,91
Safe Shelter,Food,Cooking Oil,19,387,105,115
Safe Shelter,Food,Cooking Oil,20,354,117,150
Safe Shelter,Food,Cooking Oil,21,270,58,142
Safe Shelter,Food,Cooking Oil,22,349,141,62
Safe Shelter,Food,Cooking Oil,23,313,112,148
Safe Shelter,Food,Cooking Oil,24,344,110,79
Safe Shelter,Food,Cooking Oil,25,312,93,125
Safe Shelter,Food,Cooking Oil,26,295,73,90
Safe Shelter,Food,Cooking Oil,27,273,107,129
Safe Shelter,Food,Cooking Oil,28,344,143,72
Safe Shelter,Food,Cooking Oil,29,348,65,61
Safe Shelter,Food,Cooking Oil,30,353,106,101
Safe Shelter,Food,Cooking Oil,31,374,131,110
Safe Shelter,Food,Cooking Oil,32,402,139,111
Safe Shelter,Food,Cooking Oil,33,452,119,69
Safe Shelter,Food,Cooking Oil,34,453,72,71
Safe Shelter,Food,Cooking Oil,35,443,135,145
Safe Shelter,Food,Cooking Oil,36,401,106,148
Safe Shelter,Food,Cooking Oil,37,389,58,70
Safe Shelter,Food,Cooking Oil,38,461,120,48
Safe Shelter,Food,Cooking Oil,39,426,62,97
Safe Shelter,Food,Cooking Oil,40,404,52,74
Safe Shelter,Food,Cooking Oil,41,490,146,60
Safe Shelter,Food,Cooking Oil,42,469,113,134
Safe Shelter,Food,Cooking Oil,43,497,101,73
Safe Shelter,Food,Cooking Oil,44,568,145,74
Safe Shelter,Food,Cooking Oil,45,473,64,159
Safe Shelter,Food,Cooking Oil,46,573,145,45
Safe Shelter,Food,Cooking Oil,47,571,134,136
Safe Shelter,Food,Cooking Oil,48,561,81,91
Safe Shelter,Food,Cooking Oil,49,557,132,136
Safe Shelter,Food,Cooking Oil,50,500,77,134
Safe Shelter,Food,Cooking Oil,51,477,134,157
Safe Shelter,Food,Cooking Oil,52,521,147,103
Safe Shelter,Food,Cooking Oil,53,532,128,117
Safe Shelter,Food,Cooking Oil,54,454,68,146
Safe Shelter,Food,Cooking Oil,55,473,64,45
Safe Shelter,Food,Cooking Oil,56,455,122,140
Safe Shelter,Food,Cooking Oil,57,451,133,137
Safe Shelter,Food,Cooking Oil,58,473,87,65
Safe Shelter,Food,Cooking Oil,59,473,131,131
Safe Shelter,Food,Cooking Oil,60,461,100,112
Safe Shelter,Food,Cooking Oil,61,514,145,92
Safe Shelter,Food,Cooking Oil,62,521,105,98
Safe Shelter,Food,Cooking Oil,63,523,119,117
Safe Shelter,Food,Cooking Oil,64,567,141,97
Safe Shelter,Food,Cooking Oil,65,652,137,52
Safe Shelter,Food,Cooking Oil,66,629,92,115
Safe Shelter,Food,Cooking Oil,67,671,100,58
Safe Shelter,Food,Cooking Oil,68,611,70,130
Safe Shelter,Food,Cooking Oil,69,680,132,63
Safe Shelter,Food,Cooking Oil,70,671,75,84
Safe Shelter,Food,Cooking Oil,71,599,77,149
Safe Shelter,Food,Cooking Oil,72,583,131,147
Safe Shelter,Food,Cooking Oil,73,587,149,145
Safe Shelter,Food,Cooking Oil,74,609,78,56
Safe Shelter,Food,Cooking Oil,75,643,117,83
Safe Shelter,Food,Cooking Oil,76,621,110,132
Safe Shelter,Food,Cooking Oil,77,625,117,113
Safe Shelter,Food,Cooking Oil,78,565,74,134
Safe Shelter,Food,Cooking Oil,79,531,116,150
Safe Shelter,Food,Cooking Oil,80,454,51,128
Safe Shelter,Food,Cooking Oil,81,443,98,109
Safe Shelter,Food,Cooking Oil,82,407,75,111
Safe Shelter,Food,Cooking Oil,83,489,148,66
Safe Shelter,Food,Cooking Oil,84,570,138,57
Safe Shelter,Food,Cooking Oil,85,633,103,40
Safe Shelter,Food,Cooking Oil,86,592,110,151
Safe Shelter,Food,Cooking Oil,87,486,52,158
Safe Shelter,Food,Cooking Oil,88,523,117,80
Safe Shelter,Food,Cooking Oil,89,519,86,90
Safe Shelter,Food,Cooking Oil,90,536,64,47
Safe Shelter,Food,Cooking Oil,91,470,87,153
Safe Shelter,Food,Cooking Oil,92,507,132,95
Safe Shelter,Food,Cooking Oil,93,474,96,129
Safe Shelter,Food,Cooking Oil,94,392,59,141
Safe Shelter,Food,Cooking Oil,95,431,127,88
Safe Shelter,Food,Cooking Oil,96,399,90,122
Safe Shelter,Food,Cooking Oil,97,434,79,44
Safe Shelter,Food,Cooking Oil,98,468,144,110
Safe Shelter,Food,Cooking Oil,99,530,132,70
Safe Shelter,Food,Cooking Oil,100,489,101,142
Safe Shelter,Food,Cooking Oil,101,489,137,137
Safe Shelter,Food,Cooking Oil,102,474,72,87
Safe Shelter,Food,Cooking Oil,103,518,89,45
Safe Shelter,Food,Cooking Oil,104,525,87,80
Safe Shelter,Food,Flour,1,617,76,114
Safe Shelter,Food,Flour,2,639,118,96
Safe Shelter,Food,Flour,3,550,66,155
Safe Shelter,Food,Flour,4,540,120,130
Safe Shelter,Food,Flour,5,518,96,118
Safe Shelter,Food,Flour,6,530,62,50
Safe Shelter,Food,Flour,7,544,139,125
Safe Shelter,Food,Flour,8,622,141,63
Safe Shelter,Food,Flour,9,652,142,112
Safe Shelter,Food,Flour,10,553,53,152
Safe Shelter,Food,Flour,11,489,95,159
Safe Shelter,Food,Flour,12,474,67,82
Safe Shelter,Food,Flour,13,531,129,72
Safe Shelter,Food,Flour,14,531,142,142
Safe Shelter,Food,Flour,15,478,59,112
Safe Shelter,Food,Flour,16,516,108,70
Safe Shelter,Food,Flour,17,494,77,99
Safe Shelter,Food,Flour,18,389,52,157
Safe Shelter,Food,Flour,19,440,104,53
Safe Shelter,Food,Flour,20,419,107,128
Safe Shelter,Food,Flour,21,442,64,41
Safe Shelter,Food,Flour,22,398,73,117
Safe Shelter,Food,Flour,23,360,113,151
Safe Shelter,Food,Flour,24,341,120,139
Safe Shelter,Food,Flour,25,348,73,66
Safe Shelter,Food,Flour,26,293,86,141
Safe Shelter,Food,Flour,27,306,143,130
Safe Shelter,Food,Flour,28,292,88,102
Safe Shelter,Food,Flour,29,355,128,65
Safe Shelter,Food,Flour,30,310,114,159
Safe Shelter,Food,Flour,31,295,53,68
Safe Shelter,Food,Flour,32,199,50,146
Safe Shelter,Food,Flour,33,149,99,149
Safe Shelter,Food,Flour,34,234,135,50
Safe Shelter,Food,Flour,35,259,123,98
Safe Shelter,Food,Flour,36,250,111,120
Safe Shelter,Food,Flour,37,240,85,95
Safe Shelter,Food,Flour,38,228,139,151
Safe Shelter,Food,Flour,39,246,70,52
Safe Shelter,Food,Flour,40,254,58,50
Safe Shelter,Food,Flour,41,269,124,109
Safe Shelter,Food,Flour,42,162,50,157
Safe Shelter,Food,Flour,43,165,119,116
Safe Shelter,Food,Flour,44,205,135,95
Safe Shelter,Food,Flour,45,160,80,125
Safe Shelter,Food,Flour,46,160,86,86
Safe Shelter,Food,Flour,47,147,140,153
Safe Shelter,Food,Flour,48,188,127,86
Safe Shelter,Food,Flour,49,209,118,97
Safe Shelter,Food,Flour,50,223,85,71
